[2024-12-06 13:44:28.946]	   "tmux-cpu" update success
[2024-12-06 13:44:28.950]	     | Already up to date.
[2024-12-06 13:44:28.951]	     | Already up to date.
[2024-12-06 13:44:28.975]	   "tmux-resurrect" update success
[2024-12-06 13:44:28.977]	     | Already up to date.
[2024-12-06 13:44:28.994]	   "tmux-copycat" update success
[2024-12-06 13:44:28.997]	     | Already up to date.
[2024-12-06 13:44:28.999]	   "tmux.nvim" update success
[2024-12-06 13:44:28.999]	   "tmux-sensible" update success
[2024-12-06 13:44:29.001]	     | Already up to date.
[2024-12-06 13:44:29.001]	     | Already up to date.
[2024-12-06 13:44:29.002]	   "tokyo-night-tmux" update success
[2024-12-06 13:44:29.004]	     | Already up to date.
[2024-12-06 13:44:29.014]	   "tmux-pain-control" update success
[2024-12-06 13:44:29.016]	     | Already up to date.
[2024-12-06 13:44:29.026]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-06 13:44:29.079]	 Done.

[2024-12-09 16:21:28.239]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-09 16:21:28.248]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-09 16:21:28.429]	 Already installed "tmux-cpu"
[2024-12-09 16:21:28.429]	 Already installed "tmux-continuum"
[2024-12-09 16:21:28.429]	 Already installed "tmux-resurrect"
[2024-12-09 16:21:28.429]	 Already installed "tmux-copycat"
[2024-12-09 16:21:28.430]	 Already installed "tmux.nvim"
[2024-12-09 16:21:28.430]	 Already installed "tokyo-night-tmux"
[2024-12-09 16:21:28.430]	 Already installed "tmux-pain-control"
[2024-12-09 16:21:28.431]	 Already installed "tmux-sensible"
[2024-12-09 16:21:28.441]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-09 16:21:29.556]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-09 16:21:29.565]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-09 16:21:29.849]	 Already installed "tmux-continuum"
[2024-12-09 16:21:29.849]	 Already installed "tmux-copycat"
[2024-12-09 16:21:29.850]	 Already installed "tokyo-night-tmux"
[2024-12-09 16:21:29.851]	 Already installed "tmux-pain-control"
[2024-12-09 16:21:29.852]	 Already installed "tmux-cpu"
[2024-12-09 16:21:29.852]	 Already installed "tmux-sensible"
[2024-12-09 16:21:29.853]	 Already installed "tmux.nvim"
[2024-12-09 16:21:29.853]	 Already installed "tmux-resurrect"
[2024-12-09 16:21:29.864]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-09 16:21:28.637]	 Updating all plugins!
[2024-12-09 16:21:28.637]	 
[2024-12-09 16:21:29.036]	   "tmux-copycat" update success
[2024-12-09 16:21:29.039]	     | Already up to date.
[2024-12-09 16:21:29.088]	   "tmux-cpu" update success
[2024-12-09 16:21:29.091]	     | Already up to date.
[2024-12-09 16:21:29.107]	   "tmux-continuum" update success
[2024-12-09 16:21:29.111]	     | Already up to date.
[2024-12-09 16:21:29.128]	   "tmux-sensible" update success
[2024-12-09 16:21:29.130]	   "tmux-pain-control" update success
[2024-12-09 16:21:29.130]	   "tmux-resurrect" update success
[2024-12-09 16:21:29.130]	     | Already up to date.
[2024-12-09 16:21:29.131]	     | Already up to date.
[2024-12-09 16:21:29.132]	     | Already up to date.
[2024-12-09 16:21:29.149]	   "tokyo-night-tmux" update success
[2024-12-09 16:21:29.151]	     | Already up to date.
[2024-12-09 16:21:30.675]	   "tmux.nvim" update success
[2024-12-09 16:21:30.676]	     | Already up to date.
[2024-12-09 16:21:30.686]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-09 16:21:30.733]	 Done.

[2024-12-09 16:21:29.990]	 Updating all plugins!
[2024-12-09 16:21:29.990]	 
[2024-12-09 16:21:30.398]	   "tmux-copycat" update success
[2024-12-09 16:21:30.401]	     | Already up to date.
[2024-12-09 16:21:30.434]	   "tmux-cpu" update success
[2024-12-09 16:21:30.437]	     | Already up to date.
[2024-12-09 16:21:30.480]	   "tmux-resurrect" update success
[2024-12-09 16:21:30.482]	     | Already up to date.
[2024-12-09 16:21:30.527]	   "tmux-continuum" update success
[2024-12-09 16:21:30.531]	     | Already up to date.
[2024-12-09 16:21:30.594]	   "tmux-pain-control" update success
[2024-12-09 16:21:30.596]	     | Already up to date.
[2024-12-09 16:21:30.600]	   "tokyo-night-tmux" update success
[2024-12-09 16:21:30.602]	     | Already up to date.
[2024-12-09 16:21:30.605]	   "tmux-sensible" update success
[2024-12-09 16:21:30.607]	     | Already up to date.
[2024-12-09 16:21:31.558]	   "tmux.nvim" update success
[2024-12-09 16:21:31.559]	     | Already up to date.
[2024-12-09 16:21:31.569]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-09 16:21:31.591]	 Removing "tmux-continuum"
[2024-12-09 16:21:31.597]	   "tmux-continuum" clean success
[2024-12-09 16:21:31.599]	 Removing "tmux-copycat"
[2024-12-09 16:21:31.606]	   "tmux-copycat" clean success
[2024-12-09 16:21:31.609]	 Removing "tmux-cpu"
[2024-12-09 16:21:31.616]	   "tmux-cpu" clean success
[2024-12-09 16:21:31.618]	 Removing "tmux-pain-control"
[2024-12-09 16:21:31.624]	   "tmux-pain-control" clean success
[2024-12-09 16:21:31.626]	 Removing "tmux-resurrect"
[2024-12-09 16:21:31.640]	   "tmux-resurrect" clean success
[2024-12-09 16:21:31.641]	 Removing "tmux-sensible"
[2024-12-09 16:21:31.645]	   "tmux-sensible" clean success
[2024-12-09 16:21:31.646]	 Removing "tmux.nvim"
[2024-12-09 16:21:31.653]	   "tmux.nvim" clean success
[2024-12-09 16:21:31.654]	 Removing "tokyo-night-tmux"
[2024-12-09 16:21:31.670]	   "tokyo-night-tmux" clean success
[2024-12-09 16:21:31.681]	 Done.

[2024-12-09 16:21:31.729]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-09 16:21:31.737]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-09 16:21:31.899]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-09 16:21:32.016]	 Updating all plugins!
[2024-12-09 16:21:32.016]	 
[2024-12-09 16:21:32.037]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-09 16:21:32.071]	 Done.

[2024-12-16 09:39:40.626]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-16 09:39:40.636]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-16 09:39:40.792]	 Installing "tmux-copycat"
[2024-12-16 09:39:40.793]	 Installing "tmux-cpu"
[2024-12-16 09:39:40.793]	 Installing "tmux-resurrect"
[2024-12-16 09:39:40.794]	 Installing "tmux-continuum"
[2024-12-16 09:39:40.795]	 Installing "tmux-pain-control"
[2024-12-16 09:39:40.797]	 Installing "tmux-sensible"
[2024-12-16 09:39:40.797]	 Installing "tmux.nvim"
[2024-12-16 09:39:40.798]	 Installing "tokyo-night-tmux"
[2024-12-16 09:39:41.422]	   "tmux-cpu" download success
[2024-12-16 09:39:41.423]	   "tmux-sensible" download success
[2024-12-16 09:39:41.426]	   "tmux-copycat" download success
[2024-12-16 09:39:41.427]	   "tmux.nvim" download success
[2024-12-16 09:39:41.427]	   "tmux-continuum" download success
[2024-12-16 09:39:41.428]	   "tmux-pain-control" download success
[2024-12-16 09:39:41.457]	   "tokyo-night-tmux" download success
[2024-12-16 09:39:41.829]	   "tmux-resurrect" download success
[2024-12-16 09:39:41.841]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-16 09:39:42.007]	 Updating all plugins!
[2024-12-16 09:39:42.008]	 
[2024-12-16 09:39:42.353]	   "tmux-copycat" update success
[2024-12-16 09:39:42.355]	     | Already up to date.
[2024-12-16 09:39:42.363]	   "tmux-resurrect" update success
[2024-12-16 09:39:42.365]	     | Already up to date.
[2024-12-16 09:39:42.371]	   "tmux-cpu" update success
[2024-12-16 09:39:42.373]	     | Already up to date.
[2024-12-16 09:39:42.406]	   "tmux-sensible" update success
[2024-12-16 09:39:42.407]	   "tmux-pain-control" update success
[2024-12-16 09:39:42.408]	     | Already up to date.
[2024-12-16 09:39:42.409]	     | Already up to date.
[2024-12-16 09:39:42.418]	   "tmux-continuum" update success
[2024-12-16 09:39:42.419]	     | Already up to date.
[2024-12-16 09:39:42.425]	   "tokyo-night-tmux" update success
[2024-12-16 09:39:42.426]	     | Already up to date.
[2024-12-16 09:39:42.444]	   "tmux.nvim" update success
[2024-12-16 09:39:42.445]	     | Already up to date.
[2024-12-16 09:39:42.454]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-16 09:39:42.513]	 Done.

[2024-12-16 09:40:00.168]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-16 09:40:00.177]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-16 09:40:00.363]	 Already installed "tmux-copycat"
[2024-12-16 09:40:00.364]	 Already installed "tmux-resurrect"
[2024-12-16 09:40:00.364]	 Already installed "tmux-cpu"
[2024-12-16 09:40:00.365]	 Already installed "tmux-continuum"
[2024-12-16 09:40:00.366]	 Already installed "tmux-sensible"
[2024-12-16 09:40:00.366]	 Already installed "tmux-pain-control"
[2024-12-16 09:40:00.367]	 Already installed "tokyo-night-tmux"
[2024-12-16 09:40:00.370]	 Already installed "tmux.nvim"
[2024-12-16 09:40:00.380]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-16 09:40:00.521]	 Updating all plugins!
[2024-12-16 09:40:00.522]	 
[2024-12-16 09:40:00.885]	   "tmux-cpu" update success
[2024-12-16 09:40:00.887]	     | Already up to date.
[2024-12-16 09:40:00.922]	   "tmux-sensible" update success
[2024-12-16 09:40:00.925]	     | Already up to date.
[2024-12-16 09:40:00.934]	   "tmux-continuum" update success
[2024-12-16 09:40:00.937]	     | Already up to date.
[2024-12-16 09:40:00.948]	   "tmux-copycat" update success
[2024-12-16 09:40:00.950]	   "tmux-pain-control" update success
[2024-12-16 09:40:00.950]	     | Already up to date.
[2024-12-16 09:40:00.951]	     | Already up to date.
[2024-12-16 09:40:00.958]	   "tmux.nvim" update success
[2024-12-16 09:40:00.959]	     | Already up to date.
[2024-12-16 09:40:00.967]	   "tokyo-night-tmux" update success
[2024-12-16 09:40:00.969]	     | Already up to date.
[2024-12-16 09:40:01.000]	   "tmux-resurrect" update success
[2024-12-16 09:40:01.001]	     | Already up to date.
[2024-12-16 09:40:01.010]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-16 09:40:01.051]	 Done.

[2024-12-16 09:40:14.907]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-16 09:40:14.916]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-16 09:40:15.106]	 Already installed "tmux-copycat"
[2024-12-16 09:40:15.107]	 Already installed "tmux-cpu"
[2024-12-16 09:40:15.107]	 Already installed "tmux-pain-control"
[2024-12-16 09:40:15.107]	 Already installed "tmux-continuum"
[2024-12-16 09:40:15.107]	 Already installed "tmux-resurrect"
[2024-12-16 09:40:15.108]	 Already installed "tmux-sensible"
[2024-12-16 09:40:15.108]	 Already installed "tmux.nvim"
[2024-12-16 09:40:15.109]	 Already installed "tokyo-night-tmux"
[2024-12-16 09:40:15.119]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-16 09:40:15.237]	 Updating all plugins!
[2024-12-16 09:40:15.237]	 
[2024-12-16 09:40:15.602]	   "tmux-copycat" update success
[2024-12-16 09:40:15.604]	     | Already up to date.
[2024-12-16 09:40:15.628]	   "tmux-cpu" update success
[2024-12-16 09:40:15.631]	     | Already up to date.
[2024-12-16 09:40:15.638]	   "tmux-continuum" update success
[2024-12-16 09:40:15.641]	     | Already up to date.
[2024-12-16 09:40:15.642]	   "tmux-resurrect" update success
[2024-12-16 09:40:15.645]	     | Already up to date.
[2024-12-16 09:40:15.658]	   "tmux-pain-control" update success
[2024-12-16 09:40:15.659]	     | Already up to date.
[2024-12-16 09:40:15.678]	   "tmux.nvim" update success
[2024-12-16 09:40:15.678]	   "tokyo-night-tmux" update success
[2024-12-16 09:40:15.680]	     | Already up to date.
[2024-12-16 09:40:15.680]	     | Already up to date.
[2024-12-16 09:40:15.694]	   "tmux-sensible" update success
[2024-12-16 09:40:15.695]	     | Already up to date.
[2024-12-16 09:40:15.705]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-16 09:40:15.746]	 Done.

[2024-12-18 10:53:38.812]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-18 10:53:38.822]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-18 10:53:39.013]	 Already installed "tmux-copycat"
[2024-12-18 10:53:39.013]	 Already installed "tmux-cpu"
[2024-12-18 10:53:39.014]	 Already installed "tmux-continuum"
[2024-12-18 10:53:39.014]	 Already installed "tmux-resurrect"
[2024-12-18 10:53:39.016]	 Already installed "tmux-pain-control"
[2024-12-18 10:53:39.017]	 Already installed "tmux-sensible"
[2024-12-18 10:53:39.018]	 Already installed "tmux.nvim"
[2024-12-18 10:53:39.018]	 Already installed "tokyo-night-tmux"
[2024-12-18 10:53:39.028]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-18 10:53:39.147]	 Updating all plugins!
[2024-12-18 10:53:39.147]	 
[2024-12-18 10:53:39.601]	   "tmux-cpu" update success
[2024-12-18 10:53:39.601]	   "tmux-copycat" update success
[2024-12-18 10:53:39.603]	   "tmux-pain-control" update success
[2024-12-18 10:53:39.604]	     | Already up to date.
[2024-12-18 10:53:39.605]	     | Already up to date.
[2024-12-18 10:53:39.606]	     | Already up to date.
[2024-12-18 10:53:39.609]	   "tokyo-night-tmux" update success
[2024-12-18 10:53:39.609]	   "tmux-resurrect" update success
[2024-12-18 10:53:39.611]	     | Already up to date.
[2024-12-18 10:53:39.611]	     | Already up to date.
[2024-12-18 10:53:39.615]	   "tmux-sensible" update success
[2024-12-18 10:53:39.616]	   "tmux-continuum" update success
[2024-12-18 10:53:39.616]	     | Already up to date.
[2024-12-18 10:53:39.617]	     | Already up to date.
[2024-12-18 10:53:39.640]	   "tmux.nvim" update success
[2024-12-18 10:53:39.642]	     | Already up to date.
[2024-12-18 10:53:39.651]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-18 10:53:39.707]	 Done.

[2025-01-06 11:02:51.128]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2025-01-06 11:02:51.147]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 11:02:51.386]	 Already installed "tmux-resurrect"
[2025-01-06 11:02:51.389]	 Already installed "tmux-cpu"
[2025-01-06 11:02:51.389]	 Already installed "tmux-continuum"
[2025-01-06 11:02:51.390]	 Already installed "tmux-pain-control"
[2025-01-06 11:02:51.390]	 Already installed "tmux-sensible"
[2025-01-06 11:02:51.390]	 Already installed "tmux.nvim"
[2025-01-06 11:02:51.393]	 Already installed "tokyo-night-tmux"
[2025-01-06 11:02:51.393]	 Already installed "tmux-copycat"
[2025-01-06 11:02:51.414]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 11:02:51.591]	 Updating all plugins!
[2025-01-06 11:02:51.593]	 
[2025-01-06 11:02:52.479]	   "tmux-cpu" update success
[2025-01-06 11:02:52.483]	   "tmux-copycat" update success
[2025-01-06 11:02:52.485]	     | Already up to date.
[2025-01-06 11:02:52.485]	     | Already up to date.
[2025-01-06 11:02:52.505]	   "tmux-resurrect" update success
[2025-01-06 11:02:52.509]	     | Already up to date.
[2025-01-06 11:02:52.551]	   "tmux-continuum" update success
[2025-01-06 11:02:52.558]	     | Already up to date.
[2025-01-06 11:02:52.610]	   "tmux-pain-control" update success
[2025-01-06 11:02:52.611]	     | Already up to date.
[2025-01-06 11:02:52.744]	   "tokyo-night-tmux" update success
[2025-01-06 11:02:52.746]	     | Already up to date.
[2025-01-06 11:02:52.749]	   "tmux-sensible" update success
[2025-01-06 11:02:52.751]	     | Already up to date.
[2025-01-06 11:02:52.827]	   "tmux.nvim" update success
[2025-01-06 11:02:52.829]	     | Already up to date.
[2025-01-06 11:02:52.839]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 11:02:52.912]	 Done.

[2025-01-06 11:03:58.594]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2025-01-06 11:03:58.603]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 11:03:58.809]	 Already installed "tmux-copycat"
[2025-01-06 11:03:58.809]	 Already installed "tmux-resurrect"
[2025-01-06 11:03:58.811]	 Already installed "tmux-continuum"
[2025-01-06 11:03:58.812]	 Already installed "tmux-cpu"
[2025-01-06 11:03:58.812]	 Already installed "tmux-sensible"
[2025-01-06 11:03:58.813]	 Already installed "tmux-pain-control"
[2025-01-06 11:03:58.813]	 Already installed "tmux.nvim"
[2025-01-06 11:03:58.813]	 Already installed "tokyo-night-tmux"
[2025-01-06 11:03:58.828]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 11:03:58.973]	 Updating all plugins!
[2025-01-06 11:03:58.974]	 
[2025-01-06 11:03:59.491]	   "tmux-cpu" update success
[2025-01-06 11:03:59.495]	     | Already up to date.
[2025-01-06 11:03:59.497]	   "tmux-copycat" update success
[2025-01-06 11:03:59.504]	     | Already up to date.
[2025-01-06 11:03:59.544]	   "tmux-resurrect" update success
[2025-01-06 11:03:59.550]	     | Already up to date.
[2025-01-06 11:03:59.577]	   "tmux-continuum" update success
[2025-01-06 11:03:59.580]	     | Already up to date.
[2025-01-06 11:03:59.618]	   "tmux-sensible" update success
[2025-01-06 11:03:59.622]	     | Already up to date.
[2025-01-06 11:03:59.634]	   "tokyo-night-tmux" update success
[2025-01-06 11:03:59.641]	     | Already up to date.
[2025-01-06 11:03:59.651]	   "tmux-pain-control" update success
[2025-01-06 11:03:59.655]	     | Already up to date.
[2025-01-06 11:03:59.661]	   "tmux.nvim" update success
[2025-01-06 11:03:59.665]	     | Already up to date.
[2025-01-06 11:03:59.680]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 11:03:59.864]	 Done.

[2025-01-08 09:16:29.795]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2025-01-08 09:16:29.805]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-08 09:16:30.019]	 Already installed "tmux-copycat"
[2025-01-08 09:16:30.020]	 Already installed "tmux-cpu"
[2025-01-08 09:16:30.021]	 Already installed "tmux-sensible"
[2025-01-08 09:16:30.022]	 Already installed "tmux-resurrect"
[2025-01-08 09:16:30.024]	 Already installed "tmux-continuum"
[2025-01-08 09:16:30.024]	 Already installed "tmux.nvim"
[2025-01-08 09:16:30.024]	 Already installed "tmux-pain-control"
[2025-01-08 09:16:30.027]	 Already installed "tokyo-night-tmux"
[2025-01-08 09:16:30.044]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-08 09:16:30.203]	 Updating all plugins!
[2025-01-08 09:16:30.204]	 
[2025-01-08 09:16:30.804]	   "tmux-resurrect" update success
[2025-01-08 09:16:30.809]	   "tmux-cpu" update success
[2025-01-08 09:16:30.809]	     | Already up to date.
[2025-01-08 09:16:30.813]	     | Already up to date.
[2025-01-08 09:16:30.814]	   "tmux-copycat" update success
[2025-01-08 09:16:30.819]	     | Already up to date.
[2025-01-08 09:16:30.822]	   "tmux-continuum" update success
[2025-01-08 09:16:30.827]	     | Already up to date.
[2025-01-08 09:16:30.842]	   "tmux-pain-control" update success
[2025-01-08 09:16:30.847]	     | Already up to date.
[2025-01-08 09:16:30.851]	   "tmux-sensible" update success
[2025-01-08 09:16:30.855]	     | Already up to date.
[2025-01-08 09:16:30.897]	   "tokyo-night-tmux" update success
[2025-01-08 09:16:30.910]	     | Already up to date.
[2025-01-08 09:16:31.017]	   "tmux.nvim" update success
[2025-01-08 09:16:31.022]	     | Already up to date.
[2025-01-08 09:16:31.043]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-08 09:16:31.160]	 Done.

[2025-01-10 11:00:38.266]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2025-01-10 11:00:38.281]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-10 11:00:38.529]	 Already installed "tmux-cpu"
[2025-01-10 11:00:38.532]	 Already installed "tmux-copycat"
[2025-01-10 11:00:38.532]	 Already installed "tmux-sensible"
[2025-01-10 11:00:38.532]	 Already installed "tmux-pain-control"
[2025-01-10 11:00:38.532]	 Already installed "tmux-resurrect"
[2025-01-10 11:00:38.532]	 Already installed "tokyo-night-tmux"
[2025-01-10 11:00:38.532]	 Already installed "tmux-continuum"
[2025-01-10 11:00:38.532]	 Already installed "tmux.nvim"
[2025-01-10 11:00:38.547]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-10 11:00:38.713]	 Updating all plugins!
[2025-01-10 11:00:38.714]	 
[2025-01-10 11:00:39.297]	   "tmux-cpu" update success
[2025-01-10 11:00:39.302]	     | Already up to date.
[2025-01-10 11:00:39.302]	   "tmux-copycat" update success
[2025-01-10 11:00:39.303]	   "tmux-resurrect" update success
[2025-01-10 11:00:39.303]	   "tmux-pain-control" update success
[2025-01-10 11:00:39.303]	   "tmux-continuum" update success
[2025-01-10 11:00:39.306]	     | Already up to date.
[2025-01-10 11:00:39.306]	     | Already up to date.
[2025-01-10 11:00:39.306]	     | Already up to date.
[2025-01-10 11:00:39.307]	     | Already up to date.
[2025-01-10 11:00:39.308]	   "tmux-sensible" update success
[2025-01-10 11:00:39.311]	     | Already up to date.
[2025-01-10 11:00:39.336]	   "tokyo-night-tmux" update success
[2025-01-10 11:00:39.339]	     | Already up to date.
[2025-01-10 11:00:39.348]	   "tmux.nvim" update success
[2025-01-10 11:00:39.350]	     | Already up to date.
[2025-01-10 11:00:39.361]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-10 11:00:39.422]	 Done.

[2025-01-16 10:21:41.272]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2025-01-16 10:21:41.281]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-16 10:21:41.491]	 Already installed "tmux-resurrect"
[2025-01-16 10:21:41.493]	 Already installed "tmux-copycat"
[2025-01-16 10:21:41.493]	 Already installed "tmux-cpu"
[2025-01-16 10:21:41.493]	 Already installed "tmux-sensible"
[2025-01-16 10:21:41.493]	 Already installed "tmux-continuum"
[2025-01-16 10:21:41.494]	 Already installed "tmux-pain-control"
[2025-01-16 10:21:41.494]	 Already installed "tokyo-night-tmux"
[2025-01-16 10:21:41.496]	 Already installed "tmux.nvim"
[2025-01-16 10:21:41.514]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-16 10:21:41.792]	 Updating all plugins!
[2025-01-16 10:21:41.794]	 
[2025-01-16 10:21:42.691]	   "tmux-cpu" update success
[2025-01-16 10:21:42.698]	   "tmux-copycat" update success
[2025-01-16 10:21:42.701]	   "tmux-continuum" update success
[2025-01-16 10:21:42.704]	     | Already up to date.
[2025-01-16 10:21:42.704]	   "tmux-sensible" update success
[2025-01-16 10:21:42.705]	     | Already up to date.
[2025-01-16 10:21:42.706]	     | Already up to date.
[2025-01-16 10:21:42.708]	   "tmux-resurrect" update success
[2025-01-16 10:21:42.710]	     | Already up to date.
[2025-01-16 10:21:42.712]	   "tmux-pain-control" update success
[2025-01-16 10:21:42.712]	     | Already up to date.
[2025-01-16 10:21:42.715]	     | Already up to date.
[2025-01-16 10:21:42.733]	   "tokyo-night-tmux" update success
[2025-01-16 10:21:42.737]	     | Already up to date.
[2025-01-16 10:21:42.741]	   "tmux.nvim" update success
[2025-01-16 10:21:42.746]	     | Already up to date.
[2025-01-16 10:21:42.765]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-16 10:21:42.887]	 Done.

[2025-01-27 09:11:52.377]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2025-01-27 09:11:52.387]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-27 09:11:52.591]	 Already installed "tmux-cpu"
[2025-01-27 09:11:52.593]	 Already installed "tmux-copycat"
[2025-01-27 09:11:52.593]	 Already installed "tmux-continuum"
